REGION,DEPARTEMENT,COMMUNE,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),18,590,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),19,590,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),20,592,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),21,592,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),22,592,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),23,591,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),24,592,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),25,592,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),26,591,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),27,591,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE ISSA KANE (BASSAM GOUMBA),28,592,ECOLE PRIVEE LIMAMOULAYE
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),1,537,CLASSE CI A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),2,536,CLASSE CI B
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),3,538,CLASSE CP A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),4,541,CLASSE CP B
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),5,538,CLASSE CE1 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),6,536,CLASSE CE1 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),7,540,CLASSE CE2 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),8,536,CLASSE CE2 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),9,537,CLASSE CM1 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),10,538,CLASSE CM1 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),11,536,CLASSE CM1 C
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),12,535,CLASSE CM2 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),13,540,CLASSE CM2 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,1,556,CLASSE CE2 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,2,550,CLASSE CE2 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,3,552,CLASSE CP B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,4,557,CLASSE CE1 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,5,557,CLASSE CP A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,6,552,CLASSE CI A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,7,554,CLASSE CI B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,8,550,CLASSE CM2 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,9,556,CLASSE CM2 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,10,549,CLASSE CM1 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,11,556,CLASSE CM1 B
DAKAR,DAKAR,GRAND YOFF,ANNEXE ECOLE ALINE SITOE DIATTA,1,481,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ANNEXE ECOLE ALINE SITOE DIATTA,2,488,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ANNEXE ECOLE ALINE SITOE DIATTA,3,481,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ANNEXE ECOLE ALINE SITOE DIATTA,4,483,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ANNEXE ECOLE ALINE SITOE DIATTA,5,487,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,BUREAU DE POSTE GRAND YOFF,1,558,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,BUREAU DE POSTE GRAND YOFF,2,559,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,BUREAU DE POSTE GRAND YOFF,3,561,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,BUREAU DE POSTE GRAND YOFF,4,60,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,1,588,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,2,582,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,3,585,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,4,591,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,5,588,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,6,589,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE CITE SIPRES 1,7,158,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,1,576,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,2,577,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,3,577,CLASSE CM2B
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,4,575,CLASSE CM2A
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,5,576,CLASSE CM1B
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,6,575,CLASSE CM1A
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,7,577,CLASSE CE2B
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,8,575,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,9,576,CLASSE CE1B
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,10,576,CLASSE CE1A
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,11,576,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,12,576,CLASSE CM2C
DAKAR,DAKAR,GRAND YOFF,ECOLE GRAND YOFF 2,13,574,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,1,598,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,2,598,CLASSE CE1A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,3,600,CLASSE CE1B
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,4,597,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,5,600,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,6,597,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,7,598,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,8,600,CLASSE CM2A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,9,600,CLASSE CM2B
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,10,599,CLASSE CM1A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,11,600,CLASSE CM1B
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,12,599,CLASSE CE2B
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,13,599,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,14,599,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,15,600,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,16,600,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM GRAND-YOFF,17,598,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,1,592,CLASSE CM2B
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,2,592,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,3,590,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,4,591,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,5,589,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,6,591,CLASSE CE1A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,7,591,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,8,590,CLASSE CM1A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,9,590,CLASSE CM2A
DAKAR,DAKAR,GRAND YOFF,ECOLE HLM PATTE D'OIE,10,591,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,1,583,CLASSE CM2A
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,2,581,CLASSE CM2B
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,3,581,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,4,582,CLASSE CE2B
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,5,582,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,6,583,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,7,583,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,8,583,CP B
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,9,583,CE1 A
DAKAR,DAKAR,GRAND YOFF,ECOLE KALIDOU SY,10,583,CM1 A
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,1,592,CLASSE CM1B
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,2,592,CLASSE CM2A
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,3,592,CLASSE CM2B
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,4,590,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,5,591,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,6,592,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,7,593,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,8,593,CLASSE CE1A
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,9,591,CLASSE CE1B
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,10,589,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,11,593,CLASSE CE2B
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,12,590,CLASSE CM1A
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,13,592,CLASSE CM2C
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,14,590,CLASSE CM1C
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,15,591,CLASSE CE2C
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,16,591,CLASSE CE1C
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,17,591,CLASSE CPC
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,18,593,CLASSE CIC
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,19,594,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,20,597,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,21,593,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,22,589,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,23,592,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,24,590,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE KHAR YALLA,25,592,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),1,594,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),2,592,CLASSE CM1B
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),3,594,CLASSE CM1A
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),4,593,CLASSE CM2A
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),5,592,CLASSE CM2B
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),6,594,CLASSE CPA
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),7,594,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),8,594,CLASSE CE1A
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),9,594,CLASSE CE1B
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),10,594,CLASSE CIA
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),11,591,CLASSE CE2B
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),12,593,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),13,594,ECOLE KALIDOU SY CM1 B
DAKAR,DAKAR,GRAND YOFF,ECOLE MOR FALL (GRAND YOFF),14,594,SALLE INFORMATIQUE
DAKAR,DAKAR,GRAND YOFF,ECOLE PRIVEE ASSAFIN,1,532,CLASSE D1
DAKAR,DAKAR,GRAND YOFF,ECOLE PRIVEE ASSAFIN,2,532,CLASSE D2
DAKAR,DAKAR,GRAND YOFF,ECOLE PRIVEE ASSAFIN,3,507,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE PRIVEE ASSAFIN,4,506,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,1,583,CLASSE CIB
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,2,583,CLASSE CPB
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,3,585,CLASSE CE1A
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,4,584,CLASSE CE1B
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,5,583,CLASSE CE2A
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,6,585,CLASSE CE2B
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,7,582,CLASSE CM1A
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,8,583,CLASSE CM1B
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,9,584,CLASSE CM2A
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,10,585,CLASSE CM2B
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,11,584,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,12,582,SALLE DE CLASSE
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,13,584,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,14,582,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,ECOLE SCAT URBAM,15,582,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,1,599,SALLE 1
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,2,597,SALLE 2
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,3,598,SALLE 3
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,4,597,SALLE 4
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,5,598,SALLE 5
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,6,598,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,7,598,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,8,596,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,9,598,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,10,596,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,11,598,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,12,598,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,13,598,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,14,598,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,15,599,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,16,599,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,17,598,ABRI PROVISOIRE
DAKAR,DAKAR,GRAND YOFF,FOYER DES JEUNES DE GRAND YOFF,18,598,ABRI PROVISOIRE
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),1,547,CLASSE CI
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),2,542,CLASSE CP
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),3,533,CLASSE CM2
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),4,541,CLASSE CM1
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),5,537,SALLE DE CLASSE CE 1
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),6,555,SALLE DE CLASSE
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),7,563,SALLE DE CLASSE
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ADJA WARATH DIENE (FANN GT),8,311,BUREAU DIRECTEUR
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,1,494,CLASSE CM2 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,2,492,CLASSE CM2 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,3,493,CLASSE CM1 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,4,493,CLASSE CM1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,5,494,CLASSE CE2 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,6,494,CLASSE CE2 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,7,493,CLASSE CE1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE ALIEU CODOU NDOYE (GUELE TAPE,8,494,CLASSE CE1 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE AMADOU LAMINE DIENE(EX MED RE,1,446,CLASSE CM1 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE AMADOU LAMINE DIENE(EX MED RE,2,447,CLASSE CE1 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE AMADOU LAMINE DIENE(EX MED RE,3,447,CLASSE CI B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE AMADOU LAMINE DIENE(EX MED RE,4,447,CLASSE CP A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE AMADOU LAMINE DIENE(EX MED RE,5,447,SALLE DE CLASSE CM1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE DIARAF IBRA PAYE (EX MANGU 3),1,593,CLASSE CE1 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE DIARAF IBRA PAYE (EX MANGU 3),2,593,CLASSE CM1
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE DIARAF IBRA PAYE (EX MANGU 3),3,593,CLASSE CM2
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE DIARAF IBRA PAYE (EX MANGU 3),4,593,CLASSE CE1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE DIARAF IBRA PAYE (EX MANGU 3),5,595,CLASSE CP
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE DIARAF IBRA PAYE (EX MANGU 3),6,594,CLASSE CI
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE DIARAF IBRA PAYE (EX MANGU 3),7,595,SALLE PETITE SECTION
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE DIARAF IBRA PAYE (EX MANGU 3),8,593,SALLE GRANDE SECTION
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE DIARAF IBRA PAYE (EX MANGU 3),9,595,CLASSE CE2
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE DIARAF IBRA PAYE (EX MANGU 3),10,595,SALLE DE CLASSE
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE EH IBRAHIMA BEYE (COLOBANE),1,523,CLASSE CPB
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE EH IBRAHIMA BEYE (COLOBANE),2,524,CLASSE CE1 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE EH IBRAHIMA BEYE (COLOBANE),3,523,CLASSE CE2 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE EH IBRAHIMA BEYE (COLOBANE),4,524,CLASSE CP A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE EH IBRAHIMA BEYE (COLOBANE),5,524,CLASSE CE1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE EH IBRAHIMA BEYE (COLOBANE),6,524,CLASSE CE2 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE EH IBRAHIMA BEYE (COLOBANE),7,524,CLASSE CM1 B
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE EH IBRAHIMA BEYE (COLOBANE),8,523,CLASSE CM1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE EH IBRAHIMA BEYE (COLOBANE),9,524,CLASSE CE1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE MANGUIERS 2,1,427,CLASSE CE1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE MANGUIERS 2,2,427,CLASSE CM 1 A
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE MANGUIERS 2,3,427,CLASSE CPB
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,1,582,ECOLE COLOBANE 2 BV1
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,2,581,ECOLE COLOBANE 2 BV2
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,3,582,ECOLE COLOBANE 2 BV3
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,4,582,ECOLE COLOBANE 2 BV4
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,5,578,ECOLE COLOBANE 2 BV5
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,6,581,ECOLE COLOBANE 2 BV6
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,7,582,ECOLE COLOBANE 2 BV7
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,8,581,ECOLE COLOBANE 2 BV8
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,9,577,ECOLE COLOBANE 2 BV9
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,10,580,ECOLE COLOBANE 2 BV10
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,11,579,ECOLE COLOBANE 2 BV11
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,12,580,ECOLE COLOBANE 2 BV 12
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,13,582,SALLE DE CLASSE BEN KHATAB
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,14,581,SALLE DE CLASSE BEN KHATAB
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE OUMAR BEN KHATAB DIA (PR FASS,15,581,SALLE DE CLASSE
DAKAR,DAKAR,GUEULE TAPEE FASS CO,ECOLE SACOURA BADIANE,1,560,CLASSE CI A
